label|score|source|source_id|source_type|source_url|target_id|target_type|taxon_id
coexpressed_with|2.26|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0286516|gene|7227
coexpressed_with|2.25|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0042696|gene|7227
coexpressed_with|2.25|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0267861|gene|7227
coexpressed_with|2.24|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0030830|gene|7227
coexpressed_with|2.24|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0287612|gene|7227
coexpressed_with|2.24|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0052264|gene|7227
coexpressed_with|2.24|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0034965|gene|7227
coexpressed_with|2.24|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0016032|gene|7227
coexpressed_with|2.24|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0032957|gene|7227
coexpressed_with|2.24|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0026197|gene|7227
coexpressed_with|2.23|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0051324|gene|7227
coexpressed_with|2.23|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0263706|gene|7227
coexpressed_with|2.23|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0052017|gene|7227
coexpressed_with|2.22|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0033649|gene|7227
coexpressed_with|2.22|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0038881|gene|7227
coexpressed_with|2.22|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0005672|gene|7227
coexpressed_with|2.22|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0026056|gene|7227
coexpressed_with|2.22|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0265699|gene|7227
coexpressed_with|2.21|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0039927|gene|7227
coexpressed_with|2.21|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0266429|gene|7227
coexpressed_with|2.2|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0002716|gene|7227
coexpressed_with|2.2|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0264273|gene|7227
coexpressed_with|2.2|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0031883|gene|7227
coexpressed_with|2.2|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0036821|gene|7227
