source	target	score
ENSG00000121410	ENSG00000174599	0.64
ENSG00000121410	ENSG00000162704	0.64
ENSG00000121410	ENSG00000173163	0.64
ENSG00000121410	ENSG00000221968	0.64
ENSG00000121410	ENSG00000162642	0.64
ENSG00000121410	ENSG00000151117	0.64
ENSG00000121410	ENSG00000133138	0.64
ENSG00000121410	ENSG00000105767	0.64
ENSG00000121410	ENSG00000104866	0.64
ENSG00000121410	ENSG00000229980	0.64
ENSG00000121410	ENSG00000100027	0.64
ENSG00000121410	ENSG00000256294	0.64
ENSG00000121410	ENSG00000174177	0.64
ENSG00000121410	ENSG00000168438	0.64
ENSG00000121410	ENSG00000230138	0.64
ENSG00000121410	ENSG00000170919	0.64
ENSG00000121410	ENSG00000102125	0.64
ENSG00000121410	ENSG00000165215	0.64
ENSG00000121410	ENSG00000056487	0.64
ENSG00000121410	ENSG00000185753	0.64
ENSG00000121410	ENSG00000175294	0.64
ENSG00000121410	ENSG00000150787	0.64
ENSG00000121410	ENSG00000101473	0.64
ENSG00000121410	ENSG00000132613	0.64
ENSG00000121410	ENSG00000291107	0.64
ENSG00000121410	ENSG00000100483	0.64
ENSG00000121410	ENSG00000117362	0.64
ENSG00000121410	ENSG00000165650	0.64
ENSG00000121410	ENSG00000122481	0.64
ENSG00000121410	ENSG00000162923	0.64
ENSG00000121410	ENSG00000178567	0.64
ENSG00000121410	ENSG00000064932	0.64
ENSG00000121410	ENSG00000104154	0.64
ENSG00000121410	ENSG00000159556	0.64
ENSG00000121410	ENSG00000242485	0.63
ENSG00000121410	ENSG00000105048	0.63
ENSG00000121410	ENSG00000215256	0.63
ENSG00000121410	ENSG00000049089	0.63
ENSG00000121410	ENSG00000241839	0.63
ENSG00000121410	ENSG00000175097	0.63
ENSG00000121410	ENSG00000044524	0.63
ENSG00000121410	ENSG00000119231	0.63
ENSG00000121410	ENSG00000156096	0.63
ENSG00000121410	ENSG00000165669	0.63
ENSG00000121410	ENSG00000157796	0.63
ENSG00000121410	ENSG00000113211	0.63
ENSG00000121410	ENSG00000155256	0.63
ENSG00000121410	ENSG00000185269	0.63
ENSG00000121410	ENSG00000189420	0.63
ENSG00000121410	ENSG00000197568	0.63
ENSG00000121410	ENSG00000121542	0.63
ENSG00000121410	ENSG00000196498	0.63
ENSG00000121410	ENSG00000185236	0.63
ENSG00000121410	ENSG00000005001	0.63
ENSG00000121410	ENSG00000176887	0.63
ENSG00000121410	ENSG00000179772	0.63
ENSG00000121410	ENSG00000054356	0.63
ENSG00000121410	ENSG00000154144	0.63
ENSG00000121410	ENSG00000091542	0.63
ENSG00000121410	ENSG00000215302	0.63
ENSG00000121410	ENSG00000198932	0.63
ENSG00000121410	ENSG00000188042	0.63
ENSG00000121410	ENSG00000138768	0.63
ENSG00000121410	ENSG00000127903	0.63
ENSG00000121410	ENSG00000125817	0.63
ENSG00000121410	ENSG00000116260	0.63
ENSG00000121410	ENSG00000174516	0.63
ENSG00000121410	ENSG00000197728	0.63
ENSG00000121410	ENSG00000079931	0.62
ENSG00000121410	ENSG00000165102	0.62
ENSG00000121410	ENSG00000184374	0.62
ENSG00000121410	ENSG00000172071	0.62
ENSG00000121410	ENSG00000094631	0.62
ENSG00000121410	ENSG00000102181	0.62
ENSG00000121410	ENSG00000049768	0.62
ENSG00000121410	ENSG00000180747	0.62
ENSG00000121410	ENSG00000108852	0.62
ENSG00000121410	ENSG00000291152	0.62
ENSG00000121410	ENSG00000165389	0.62
ENSG00000121410	ENSG00000267169	0.62
ENSG00000121410	ENSG00000105698	0.62
ENSG00000121410	ENSG00000092964	0.62
ENSG00000121410	ENSG00000178585	0.62
ENSG00000121410	ENSG00000185950	0.62
ENSG00000121410	ENSG00000214413	0.62
ENSG00000121410	ENSG00000100376	0.62
ENSG00000121410	ENSG00000147650	0.62
ENSG00000121410	ENSG00000099949	0.62
ENSG00000121410	ENSG00000123815	0.62
ENSG00000121410	ENSG00000185043	0.62
ENSG00000121410	ENSG00000177614	0.62
ENSG00000121410	ENSG00000077454	0.62
ENSG00000121410	ENSG00000188130	0.62
ENSG00000121410	ENSG00000175040	0.62
ENSG00000121410	ENSG00000163577	0.62
ENSG00000121410	ENSG00000186340	0.62
ENSG00000121410	ENSG00000034713	0.62
ENSG00000121410	ENSG00000244474	0.62
ENSG00000121410	ENSG00000100083	0.62
ENSG00000121410	ENSG00000260233	0.62
ENSG00000121410	ENSG00000100890	0.62
ENSG00000121410	ENSG00000177511	0.62
ENSG00000121410	ENSG00000140993	0.62
ENSG00000121410	ENSG00000148356	0.62
ENSG00000121410	ENSG00000163888	0.62
ENSG00000121410	ENSG00000197780	0.62
ENSG00000121410	ENSG00000186908	0.62
ENSG00000121410	ENSG00000196655	0.62
ENSG00000121410	ENSG00000180008	0.62
ENSG00000121410	ENSG00000233093	0.62
ENSG00000121410	ENSG00000175197	0.62
ENSG00000121410	ENSG00000007237	0.62
ENSG00000121410	ENSG00000107447	0.62
ENSG00000121410	ENSG00000121766	0.62
ENSG00000121410	ENSG00000137601	0.62
ENSG00000121410	ENSG00000198040	0.62
ENSG00000121410	ENSG00000100024	0.62
ENSG00000121410	ENSG00000102302	0.62
ENSG00000121410	ENSG00000006062	0.62
ENSG00000121410	ENSG00000105676	0.62
ENSG00000121410	ENSG00000198682	0.62
ENSG00000121410	ENSG00000151062	0.62
ENSG00000121410	ENSG00000148396	0.62
ENSG00000121410	ENSG00000135925	0.62
ENSG00000121410	ENSG00000156171	0.62
ENSG00000121410	ENSG00000166839	0.62
ENSG00000121410	ENSG00000197594	0.62
ENSG00000121410	ENSG00000206417	0.61
ENSG00000121410	ENSG00000148943	0.61
ENSG00000121410	ENSG00000131779	0.61
ENSG00000121410	ENSG00000188295	0.61
ENSG00000121410	ENSG00000137955	0.61
ENSG00000121410	ENSG00000180964	0.61
ENSG00000121410	ENSG00000186187	0.61
ENSG00000121410	ENSG00000144712	0.61
ENSG00000121410	ENSG00000177971	0.61
ENSG00000121410	ENSG00000139351	0.61
ENSG00000121410	ENSG00000178761	0.61
ENSG00000121410	ENSG00000282164	0.61
ENSG00000121410	ENSG00000152315	0.61
ENSG00000121410	ENSG00000142484	0.61
ENSG00000121410	ENSG00000148291	0.61
ENSG00000121410	ENSG00000100908	0.61
ENSG00000121410	ENSG00000235437	0.61
ENSG00000121410	ENSG00000282826	0.61
ENSG00000121410	ENSG00000204681	0.61
ENSG00000121410	ENSG00000101695	0.61
ENSG00000121410	ENSG00000144867	0.61
ENSG00000121410	ENSG00000141378	0.61
ENSG00000121410	ENSG00000174946	0.61
ENSG00000121410	ENSG00000139508	0.61
ENSG00000121410	ENSG00000169682	0.61
ENSG00000121410	ENSG00000133275	0.61
ENSG00000121410	ENSG00000162378	0.61
ENSG00000121410	ENSG00000243056	0.61
ENSG00000121410	ENSG00000163938	0.61
ENSG00000121410	ENSG00000182220	0.61
ENSG00000121410	ENSG00000180185	0.61
ENSG00000121410	ENSG00000205002	0.61
ENSG00000121410	ENSG00000230513	0.61
ENSG00000121410	ENSG00000135406	0.61
ENSG00000121410	ENSG00000239961	0.61
ENSG00000121410	ENSG00000115966	0.61
ENSG00000121410	ENSG00000152332	0.61
ENSG00000121410	ENSG00000165501	0.61
ENSG00000121410	ENSG00000162734	0.61
ENSG00000121410	ENSG00000120659	0.61
ENSG00000121410	ENSG00000163453	0.61
ENSG00000121410	ENSG00000230002	0.61
ENSG00000121410	ENSG00000106415	0.61
ENSG00000121410	ENSG00000214189	0.61
ENSG00000121410	ENSG00000122223	0.61
ENSG00000121410	ENSG00000101017	0.61
ENSG00000121410	ENSG00000100612	0.61
ENSG00000121410	ENSG00000134824	0.61
ENSG00000121410	ENSG00000084092	0.61
ENSG00000121410	ENSG00000065534	0.61
ENSG00000121410	ENSG00000171943	0.61
ENSG00000121410	ENSG00000205758	0.61
ENSG00000121410	ENSG00000115289	0.61
ENSG00000121410	ENSG00000182326	0.61
ENSG00000121410	ENSG00000014123	0.60
ENSG00000121410	ENSG00000076826	0.60
ENSG00000121410	ENSG00000198944	0.60
ENSG00000121410	ENSG00000108688	0.60
ENSG00000121410	ENSG00000182902	0.60
ENSG00000121410	ENSG00000178573	0.60
ENSG00000121410	ENSG00000085832	0.60
ENSG00000121410	ENSG00000126070	0.60
ENSG00000121410	ENSG00000241360	0.60
ENSG00000121410	ENSG00000202515	0.60
ENSG00000121410	ENSG00000115109	0.60
ENSG00000121410	ENSG00000173917	0.60
ENSG00000121410	ENSG00000103496	0.60
ENSG00000121410	ENSG00000274605	0.60
ENSG00000121410	ENSG00000198951	0.60
ENSG00000121410	ENSG00000155034	0.60
ENSG00000121410	ENSG00000198324	0.60
ENSG00000121410	ENSG00000257267	0.60
ENSG00000121410	ENSG00000174282	0.60
ENSG00000121410	ENSG00000068305	0.60
ENSG00000121410	ENSG00000197408	0.60
ENSG00000121410	ENSG00000100731	0.60
ENSG00000121410	ENSG00000126088	0.60
ENSG00000121410	ENSG00000072682	0.60
ENSG00000121410	ENSG00000179841	0.60
ENSG00000121410	ENSG00000115165	0.60
ENSG00000121410	ENSG00000183978	0.60
ENSG00000121410	ENSG00000104518	0.60
ENSG00000121410	ENSG00000149489	0.60
ENSG00000121410	ENSG00000197183	0.60
ENSG00000121410	ENSG00000175155	0.60
ENSG00000121410	ENSG00000132639	0.60
ENSG00000121410	ENSG00000234028	0.60
ENSG00000121410	ENSG00000107560	0.59
ENSG00000121410	ENSG00000109047	0.59
ENSG00000121410	ENSG00000101470	0.59
ENSG00000121410	ENSG00000169895	0.59
ENSG00000121410	ENSG00000140030	0.59
ENSG00000121410	ENSG00000166313	0.59
ENSG00000121410	ENSG00000158008	0.59
ENSG00000121410	ENSG00000258366	0.59
ENSG00000121410	ENSG00000174021	0.59
ENSG00000121410	ENSG00000129993	0.59
ENSG00000121410	ENSG00000172795	0.59
ENSG00000121410	ENSG00000147121	0.59
ENSG00000121410	ENSG00000181826	0.59
ENSG00000121410	ENSG00000173928	0.59
ENSG00000121410	ENSG00000125245	0.59
ENSG00000121410	ENSG00000174721	0.59
ENSG00000121410	ENSG00000213694	0.59
ENSG00000121410	ENSG00000155903	0.59
ENSG00000121410	ENSG00000122970	0.59
ENSG00000121410	ENSG00000241106	0.59
ENSG00000121410	ENSG00000141506	0.59
ENSG00000121410	ENSG00000103657	0.59
ENSG00000121410	ENSG00000188825	0.59
ENSG00000121410	ENSG00000145817	0.59
ENSG00000121410	ENSG00000131634	0.59
ENSG00000121410	ENSG00000134202	0.59
ENSG00000121410	ENSG00000131759	0.59
ENSG00000121410	ENSG00000166278	0.59
ENSG00000121410	ENSG00000186318	0.59
ENSG00000121410	ENSG00000174796	0.59
ENSG00000121410	ENSG00000198353	0.59
ENSG00000121410	ENSG00000171105	0.59
ENSG00000121410	ENSG00000279192	0.59
ENSG00000121410	ENSG00000164011	0.59
ENSG00000121410	ENSG00000104921	0.59
ENSG00000121410	ENSG00000116690	0.59
ENSG00000121410	ENSG00000180875	0.59
ENSG00000121410	ENSG00000159335	0.59
ENSG00000121410	ENSG00000268129	0.59
ENSG00000121410	ENSG00000211454	0.59
ENSG00000121410	ENSG00000187608	0.59
ENSG00000121410	ENSG00000121361	0.59
ENSG00000121410	ENSG00000074370	0.59
ENSG00000121410	ENSG00000006607	0.59
ENSG00000121410	ENSG00000170088	0.59
ENSG00000121410	ENSG00000185272	0.59
ENSG00000121410	ENSG00000166246	0.59
ENSG00000121410	ENSG00000267100	0.59
ENSG00000121410	ENSG00000171724	0.59
ENSG00000121410	ENSG00000198914	0.59
ENSG00000121410	ENSG00000198892	0.59
ENSG00000121410	ENSG00000134809	0.59
ENSG00000121410	ENSG00000123496	0.59
ENSG00000121410	ENSG00000267060	0.59
ENSG00000121410	ENSG00000137331	0.59
ENSG00000121410	ENSG00000155666	0.59
ENSG00000121410	ENSG00000143590	0.59
ENSG00000121410	ENSG00000269821	0.59
ENSG00000121410	ENSG00000115211	0.58
ENSG00000121410	ENSG00000196284	0.58
ENSG00000121410	ENSG00000100721	0.58
ENSG00000121410	ENSG00000183145	0.58
ENSG00000121410	ENSG00000139714	0.58
ENSG00000121410	ENSG00000284691	0.58
ENSG00000121410	ENSG00000230910	0.58
ENSG00000121410	ENSG00000285793	0.58
ENSG00000121410	ENSG00000283839	0.58
ENSG00000121410	ENSG00000130303	0.58
ENSG00000121410	ENSG00000159200	0.58
ENSG00000121410	ENSG00000225032	0.58
ENSG00000121410	ENSG00000196616	0.58
ENSG00000121410	ENSG00000156234	0.58
ENSG00000121410	ENSG00000184261	0.58
ENSG00000121410	ENSG00000203883	0.58
ENSG00000121410	ENSG00000185559	0.58
ENSG00000121410	ENSG00000131196	0.58
ENSG00000121410	ENSG00000198835	0.58
ENSG00000121410	ENSG00000161929	0.58
ENSG00000121410	ENSG00000104549	0.58
ENSG00000121410	ENSG00000060718	0.58
ENSG00000121410	ENSG00000086967	0.58
ENSG00000121410	ENSG00000165802	0.58
ENSG00000121410	ENSG00000134013	0.58
ENSG00000121410	ENSG00000175984	0.58
ENSG00000121410	ENSG00000179152	0.58
ENSG00000121410	ENSG00000125703	0.58
ENSG00000121410	ENSG00000124942	0.58
ENSG00000121410	ENSG00000281103	0.58
ENSG00000121410	ENSG00000186469	0.58
ENSG00000121410	ENSG00000177169	0.58
ENSG00000121410	ENSG00000147144	0.58
ENSG00000121410	ENSG00000289161	0.58
ENSG00000121410	ENSG00000168159	0.58
ENSG00000121410	ENSG00000178078	0.58
ENSG00000121410	ENSG00000139324	0.58
ENSG00000121410	ENSG00000116138	0.58
ENSG00000121410	ENSG00000142920	0.58
ENSG00000121410	ENSG00000006282	0.58
ENSG00000121410	ENSG00000156273	0.58
ENSG00000121410	ENSG00000189129	0.58
ENSG00000121410	ENSG00000198670	0.58
ENSG00000121410	ENSG00000247157	0.58
ENSG00000121410	ENSG00000137478	0.58
ENSG00000121410	ENSG00000124177	0.58
ENSG00000121410	ENSG00000188419	0.57
ENSG00000121410	ENSG00000118473	0.57
ENSG00000121410	ENSG00000110422	0.57
ENSG00000121410	ENSG00000128534	0.57
ENSG00000121410	ENSG00000100523	0.57
ENSG00000121410	ENSG00000119636	0.57
ENSG00000121410	ENSG00000142875	0.57
ENSG00000121410	ENSG00000117090	0.57
ENSG00000121410	ENSG00000169242	0.57
ENSG00000121410	ENSG00000163221	0.57
ENSG00000121410	ENSG00000089916	0.57
ENSG00000121410	ENSG00000164039	0.57
ENSG00000121410	ENSG00000134874	0.57
ENSG00000121410	ENSG00000180739	0.57
ENSG00000121410	ENSG00000216895	0.57
ENSG00000121410	ENSG00000174010	0.57
ENSG00000121410	ENSG00000063660	0.57
ENSG00000121410	ENSG00000170791	0.57
ENSG00000121410	ENSG00000242082	0.57
ENSG00000121410	ENSG00000143494	0.57
ENSG00000121410	ENSG00000239523	0.57
ENSG00000121410	ENSG00000162623	0.57
ENSG00000121410	ENSG00000080822	0.57
ENSG00000121410	ENSG00000105197	0.57
ENSG00000121410	ENSG00000160213	0.57
ENSG00000121410	ENSG00000240505	0.57
ENSG00000121410	ENSG00000119900	0.57
ENSG00000121410	ENSG00000204128	0.57
ENSG00000121410	ENSG00000245694	0.57
ENSG00000121410	ENSG00000188732	0.57
ENSG00000121410	ENSG00000126953	0.57
ENSG00000121410	ENSG00000188177	0.57
ENSG00000121410	ENSG00000126464	0.57
ENSG00000121410	ENSG00000100445	0.57
ENSG00000121410	ENSG00000168944	0.57
ENSG00000121410	ENSG00000167674	0.57
ENSG00000121410	ENSG00000196150	0.57
ENSG00000121410	ENSG00000184428	0.57
ENSG00000121410	ENSG00000102309	0.56
ENSG00000121410	ENSG00000185869	0.56
ENSG00000121410	ENSG00000148655	0.56
ENSG00000121410	ENSG00000119711	0.56
ENSG00000121410	ENSG00000151553	0.56
ENSG00000121410	ENSG00000256262	0.56
ENSG00000121410	ENSG00000149212	0.56
ENSG00000121410	ENSG00000116017	0.56
ENSG00000121410	ENSG00000291081	0.56
ENSG00000121410	ENSG00000143546	0.56
ENSG00000121410	ENSG00000138801	0.56
ENSG00000121410	ENSG00000204967	0.56
ENSG00000121410	ENSG00000205981	0.56
ENSG00000121410	ENSG00000100129	0.56
ENSG00000121410	ENSG00000130584	0.56
ENSG00000121410	ENSG00000121068	0.56
ENSG00000121410	ENSG00000068354	0.56
ENSG00000121410	ENSG00000276023	0.56
ENSG00000121410	ENSG00000269001	0.56
ENSG00000121410	ENSG00000136235	0.56
ENSG00000121410	ENSG00000162545	0.56
ENSG00000121410	ENSG00000110448	0.56
ENSG00000121410	ENSG00000173846	0.56
ENSG00000121410	ENSG00000116691	0.56
ENSG00000121410	ENSG00000089847	0.56
ENSG00000121410	ENSG00000136878	0.56
ENSG00000121410	ENSG00000116668	0.56
ENSG00000121410	ENSG00000100288	0.56
ENSG00000121410	ENSG00000124098	0.56
ENSG00000121410	ENSG00000162373	0.56
ENSG00000121410	ENSG00000164713	0.56
ENSG00000121410	ENSG00000174915	0.56
ENSG00000121410	ENSG00000160410	0.56
ENSG00000121410	ENSG00000185155	0.56
ENSG00000121410	ENSG00000101955	0.56
ENSG00000121410	ENSG00000286106	0.56
ENSG00000121410	ENSG00000021300	0.56
ENSG00000121410	ENSG00000167555	0.56
ENSG00000121410	ENSG00000169756	0.56
ENSG00000121410	ENSG00000110395	0.56
ENSG00000121410	ENSG00000170310	0.56
ENSG00000121410	ENSG00000251364	0.56
ENSG00000121410	ENSG00000273247	0.56
ENSG00000121410	ENSG00000120215	0.56
ENSG00000121410	ENSG00000114353	0.56
ENSG00000121410	ENSG00000128965	0.56
ENSG00000121410	ENSG00000116604	0.55
ENSG00000121410	ENSG00000134438	0.55
ENSG00000121410	ENSG00000163126	0.55
ENSG00000121410	ENSG00000099377	0.55
ENSG00000121410	ENSG00000170482	0.55
ENSG00000121410	ENSG00000183087	0.55
ENSG00000121410	ENSG00000104899	0.55
ENSG00000121410	ENSG00000121807	0.55
ENSG00000121410	ENSG00000272970	0.55
ENSG00000121410	ENSG00000174837	0.55
ENSG00000121410	ENSG00000143469	0.55
ENSG00000121410	ENSG00000149499	0.55
ENSG00000121410	ENSG00000149485	0.55
ENSG00000121410	ENSG00000114251	0.55
ENSG00000121410	ENSG00000242114	0.55
ENSG00000121410	ENSG00000245958	0.55
ENSG00000121410	ENSG00000167972	0.55
ENSG00000121410	ENSG00000106355	0.55
ENSG00000121410	ENSG00000174775	0.55
ENSG00000121410	ENSG00000173418	0.55
ENSG00000121410	ENSG00000151025	0.55
ENSG00000121410	ENSG00000093010	0.55
ENSG00000121410	ENSG00000134516	0.55
ENSG00000121410	ENSG00000115520	0.55
ENSG00000121410	ENSG00000186493	0.55
ENSG00000121410	ENSG00000132541	0.55
ENSG00000121410	ENSG00000136048	0.55
ENSG00000121410	ENSG00000182378	0.55
ENSG00000121410	ENSG00000153879	0.55
ENSG00000121410	ENSG00000127990	0.55
ENSG00000121410	ENSG00000090339	0.55
ENSG00000121410	ENSG00000113638	0.55
ENSG00000121410	ENSG00000143185	0.55
ENSG00000121410	ENSG00000125977	0.55
ENSG00000121410	ENSG00000139278	0.55
ENSG00000121410	ENSG00000188820	0.55
ENSG00000121410	ENSG00000189067	0.55
ENSG00000121410	ENSG00000136710	0.55
ENSG00000121410	ENSG00000108819	0.55
ENSG00000121410	ENSG00000167840	0.55
ENSG00000121410	ENSG00000241163	0.55
ENSG00000121410	ENSG00000104081	0.55
ENSG00000121410	ENSG00000161791	0.55
ENSG00000121410	ENSG00000189369	0.55
ENSG00000121410	ENSG00000105514	0.55
ENSG00000121410	ENSG00000197157	0.55
ENSG00000121410	ENSG00000107960	0.55
ENSG00000121410	ENSG00000128951	0.55
ENSG00000121410	ENSG00000115419	0.55
ENSG00000121410	ENSG00000166794	0.55
ENSG00000121410	ENSG00000131725	0.55
ENSG00000121410	ENSG00000106804	0.55
ENSG00000121410	ENSG00000167371	0.55
ENSG00000121410	ENSG00000099899	0.55
ENSG00000121410	ENSG00000164751	0.55
ENSG00000121410	ENSG00000061938	0.55
ENSG00000121410	ENSG00000125503	0.55
ENSG00000121410	ENSG00000103375	0.54
ENSG00000121410	ENSG00000214113	0.54
ENSG00000121410	ENSG00000072954	0.54
ENSG00000121410	ENSG00000187193	0.54
ENSG00000121410	ENSG00000125967	0.54
ENSG00000121410	ENSG00000245317	0.54
ENSG00000121410	ENSG00000159917	0.54
ENSG00000121410	ENSG00000225921	0.54
ENSG00000121410	ENSG00000143443	0.54
ENSG00000121410	ENSG00000135414	0.54
ENSG00000121410	ENSG00000181619	0.54
ENSG00000121410	ENSG00000183876	0.54
ENSG00000121410	ENSG00000247746	0.54
ENSG00000121410	ENSG00000266916	0.54
ENSG00000121410	ENSG00000158714	0.54
ENSG00000121410	ENSG00000136457	0.54
ENSG00000121410	ENSG00000213160	0.54
ENSG00000121410	ENSG00000173221	0.54
ENSG00000121410	ENSG00000161939	0.54
ENSG00000121410	ENSG00000173599	0.54
ENSG00000121410	ENSG00000163428	0.54
ENSG00000121410	ENSG00000145734	0.54
ENSG00000121410	ENSG00000121879	0.54
ENSG00000121410	ENSG00000166840	0.54
ENSG00000121410	ENSG00000073754	0.54
ENSG00000121410	ENSG00000196704	0.54
ENSG00000121410	ENSG00000167604	0.54
ENSG00000121410	ENSG00000213413	0.54
ENSG00000121410	ENSG00000124226	0.54
ENSG00000121410	ENSG00000042317	0.54
ENSG00000121410	ENSG00000213231	0.54
ENSG00000121410	ENSG00000091972	0.54
ENSG00000121410	ENSG00000105695	0.54
ENSG00000121410	ENSG00000272047	0.54
ENSG00000121410	ENSG00000145919	0.54
ENSG00000121410	ENSG00000165175	0.54
ENSG00000121410	ENSG00000231621	0.54
ENSG00000121410	ENSG00000179862	0.54
ENSG00000121410	ENSG00000110203	0.54
ENSG00000121410	ENSG00000131508	0.54
ENSG00000121410	ENSG00000051825	0.54
ENSG00000121410	ENSG00000084112	0.54
ENSG00000121410	ENSG00000106799	0.54
ENSG00000121410	ENSG00000166925	0.54
ENSG00000121410	ENSG00000243244	0.54
ENSG00000121410	ENSG00000162695	0.54
ENSG00000121410	ENSG00000005187	0.54
ENSG00000121410	ENSG00000196372	0.54
ENSG00000121410	ENSG00000063322	0.53
ENSG00000121410	ENSG00000185989	0.53
ENSG00000121410	ENSG00000235082	0.53
ENSG00000121410	ENSG00000213185	0.53
ENSG00000121410	ENSG00000146109	0.53
ENSG00000121410	ENSG00000152611	0.53
ENSG00000121410	ENSG00000168685	0.53
ENSG00000121410	ENSG00000256537	0.53
ENSG00000121410	ENSG00000131171	0.53
ENSG00000121410	ENSG00000066294	0.53
ENSG00000121410	ENSG00000063046	0.53
ENSG00000121410	ENSG00000103264	0.53
ENSG00000121410	ENSG00000132356	0.53
ENSG00000121410	ENSG00000162849	0.53
ENSG00000121410	ENSG00000139899	0.53
ENSG00000121410	ENSG00000156860	0.53
ENSG00000121410	ENSG00000152404	0.53
ENSG00000121410	ENSG00000242173	0.53
ENSG00000121410	ENSG00000159882	0.53
ENSG00000121410	ENSG00000130544	0.53
ENSG00000121410	ENSG00000003249	0.53
ENSG00000121410	ENSG00000164220	0.53
ENSG00000121410	ENSG00000164221	0.53
ENSG00000121410	ENSG00000010270	0.53
ENSG00000121410	ENSG00000105325	0.53
ENSG00000121410	ENSG00000020181	0.53
ENSG00000121410	ENSG00000128016	0.53
ENSG00000121410	ENSG00000102452	0.53
ENSG00000121410	ENSG00000060982	0.53
ENSG00000121410	ENSG00000101082	0.53
ENSG00000121410	ENSG00000095574	0.53
ENSG00000121410	ENSG00000168824	0.53
ENSG00000121410	ENSG00000164323	0.53
ENSG00000121410	ENSG00000106479	0.53
ENSG00000121410	ENSG00000290770	0.53
ENSG00000121410	ENSG00000038002	0.53
ENSG00000121410	ENSG00000165359	0.53
ENSG00000121410	ENSG00000113240	0.53
ENSG00000121410	ENSG00000196428	0.53
ENSG00000121410	ENSG00000162236	0.53
ENSG00000121410	ENSG00000206432	0.53
ENSG00000121410	ENSG00000143819	0.53
ENSG00000121410	ENSG00000170465	0.53
ENSG00000121410	ENSG00000291124	0.53
ENSG00000121410	ENSG00000104967	0.53
ENSG00000121410	ENSG00000090621	0.53
ENSG00000121410	ENSG00000163961	0.53
ENSG00000121410	ENSG00000101745	0.53
ENSG00000121410	ENSG00000212464	0.53
ENSG00000121410	ENSG00000166501	0.53
ENSG00000121410	ENSG00000145388	0.53
ENSG00000121410	ENSG00000008056	0.53
ENSG00000121410	ENSG00000197561	0.52
ENSG00000121410	ENSG00000188227	0.52
ENSG00000121410	ENSG00000260802	0.52
ENSG00000121410	ENSG00000153551	0.52
ENSG00000121410	ENSG00000127526	0.52
ENSG00000121410	ENSG00000168779	0.52
ENSG00000121410	ENSG00000172890	0.52
ENSG00000121410	ENSG00000182257	0.52
ENSG00000121410	ENSG00000117505	0.52
ENSG00000121410	ENSG00000172935	0.52
ENSG00000121410	ENSG00000117592	0.52
ENSG00000121410	ENSG00000133069	0.52
ENSG00000121410	ENSG00000125347	0.52
ENSG00000121410	ENSG00000065154	0.52
ENSG00000121410	ENSG00000101654	0.52
ENSG00000121410	ENSG00000181649	0.52
ENSG00000121410	ENSG00000109832	0.52
ENSG00000121410	ENSG00000011332	0.52
ENSG00000121410	ENSG00000083828	0.52
ENSG00000121410	ENSG00000172986	0.52
ENSG00000121410	ENSG00000067842	0.52
ENSG00000121410	ENSG00000275379	0.52
